,id,time,tweet,language,hashtags,cashtags,thumbnail,source,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1116,1352135797479264257,11:37:50,@AzzamAmeen No. Asymptomatic people still infect people. That's why they're in quarantine,en,[],[],,,,,"[{'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': '140784400'}]",,,,
1118,1352108981053870087,09:51:16,"""It's out of control, we need to home qurantine asymptomatic patients without taking them to qurantine centers"" Minister Dayasiri leaves Covid treatment facility, makes special request from authorities  https://t.co/tweTbSVEsZ",en,[],[],,,,,[],,,,
1119,1351950054110748676,23:19:45,It is ridiculous and unjustifiable to force foreign workers to get mandatory 14 days hotel quarantine. Do you know that they only get 30 days leave a year Mr. President? @GotabayaR @PresRajapaksa,en,[],[],,,,,[],,,,
1120,1351948932855848966,23:15:18,@GotabayaR Good initiative above. Also please note that it is ridiculous and unjustifiable to force foreign workers to get mandatory 14 days hotel quarantine. Do you know that they only get 30 days leave a year Mr. President?,en,[],[],,,,,"[{'screen_name': 'GotabayaR', 'name': 'Gotabaya Rajapaksa', 'id': '3191855185'}]",,,,
1121,1351911672496078849,20:47:14,Ended 2020 with self quarantine and started 2021 with self quarantine and PCR. Bring it on 2021!! #everready,en,['everready'],[],,,,,[],,,,
1122,1351860942510821377,17:25:39,@FPL_Swe Hold on... pain ends 😅,en,[],[],,,,,"[{'screen_name': 'FPL_Swe', 'name': 'FPL_Swede', 'id': '1156552175746789376'}]",,,,
1123,1351847928990674945,16:33:57,Just posted a video @ Ymca Kandy  https://t.co/6GH5rrDisI,en,[],[],,,,,[],,,,
1127,1351551815414759425,20:57:18,45 Ukrainian nationals touring #LKA under 'travel bubble' concept travelled to Polonnaruwa today for an Eco Safari following their trip to Sigiriya; all quarantine  regulations upheld. Some normalcy is certainly welcome. #lka,en,"['lka', 'lka']",[],,,,,[],,,,
1128,1351535354604474368,19:51:53,"@GotabayaR  Dear sir, I it is the time to stop quarantine process. Ask everyone to self quarantine especially health care workers and educated people below 40 years. And ask them to admit to hospital if respiratory symptoms or difficulty in breathing. Dr. Rooban",en,[],[],,,,,[],,,,
1129,1351435520333672448,13:15:11,Australian Open: Two players test positive amid quarantine row  https://t.co/3Z0gOmrp9J,en,[],[],,,,,[],,,,
1130,1351226918742458373,23:26:16,Giving part of the harbor in exchange for the covid vaccine is a good thing in my opinion. UNP/JVP trade unions who are protesting this move should just shut up or must be sent to quarantine centers.,en,[],[],,,,,[],,,,
1131,1349189794664833024,08:31:28,#quarantine #Again #day1  https://t.co/Qa8l7jMOXw,und,"['quarantine', 'again', 'day1']",[],https://pbs.twimg.com/media/ErlI9WvVoAU81Oc.jpg,,,,[],,,,
1133,1346086657292906497,19:00:42,From room 259 Day 14 of quarantine. Monday. 04.01.2021 ~Waves. ~ @mount_lavinia_hotel #beachview #oceanview #ocean #travelphotography #travel #travelblog #travelblogger #srilanka @ Mount Lavinia Hotel  https://t.co/lnllnc2EuY,en,"['beachview', 'oceanview', 'ocean', 'travelphotography', 'travel', 'travelblog', 'travelblogger', 'srilanka']",[],,,,,[],,,,
1134,1345598878087843840,10:42:27,The @englandcricket have arrived in Sri Lanka. Stringent quarantine on arrival at the airport. Great to be here. 🇱🇰🏏  https://t.co/aYYDxorKPZ,en,[],[],https://pbs.twimg.com/ext_tw_video_thumb/1345598369822076929/pu/img/OMcWJ5KSLpWcJNy-.jpg,,,,[],,,,
1135,1344481758213931008,08:43:25,From room 259 Day 8 of quarantine. 29.12.20 Tuesday. ~All the plastic for one meal. We get three like this.~ #quarantine #quarantinelife #srilanka #plasticfree #plastic @ Mount Lavinia Hotel  https://t.co/EZgASpdjPG,en,"['quarantine', 'quarantinelife', 'srilanka', 'plasticfree', 'plastic']",[],,,,,[],,,,
1136,1344309707650035713,21:19:45,From room 259 Day 9 of quarantine  30.12.20 Wednesday. @mount_lavinia_hotel #beachview #oceanview #ocean #travelphotography #mountlaviniabeach #mountlaviniahotel #srilanka #travel #travelblog #travelblogger  https://t.co/JMwntBS6RH,en,"['beachview', 'oceanview', 'ocean', 'travelphotography', 'mountlaviniabeach', 'mountlaviniahotel', 'srilanka', 'travel', 'travelblog', 'travelblogger']",[],,,,,[],,,,
1137,1344309118337646592,21:17:24,From room 259 Day 9 of quarantine. 30.12.20 Wednesday. ~Today’s sunset.~ @mount_lavinia_hotel #beachview #oceanview #ocean #travelphotography #travel #travelblog #travelblogger #travelphotography #srilanka #sunset  https://t.co/doV5VaLrHa,en,"['beachview', 'oceanview', 'ocean', 'travelphotography', 'travel', 'travelblog', 'travelblogger', 'travelphotography', 'srilanka', 'sunset']",[],,,,,[],,,,
1138,1344292772669480960,20:12:27,From room 259 Day 9 of quarantine. ~ Got cake delivered from Fab through Uber.~ @mount_lavinia_hotel #beachview #srilanka #mountlaviniabeach #mountlaviniahotel @ Mount Lavinia Hotel  https://t.co/0mjQTVeyRh,en,"['beachview', 'srilanka', 'mountlaviniabeach', 'mountlaviniahotel']",[],,,,,[],,,,
1139,1343943305277661184,21:03:47,From Room 259 Day 8 of quarantine. 29.12.20 Tuesday. ~The view of the ocean at 6.00 p.m~ @ Mount Lavinia Hotel  https://t.co/96v1uBpx9H,en,[],[],,,,,[],,,,
1140,1343841103397744640,14:17:41,View from room 259 Day 8 of quarantine. 29.12.20 ~View from Room~ @ Mount Lavinia Hotel  https://t.co/PvGbJd2GIj,en,[],[],,,,,[],,,,
1141,1343839201247129601,14:10:07,From Room 259 Day 8 of quarantine. 29.12.20 ~View from the balcony~ @mount_lavinia_hotel #travelphotography #ocean #oceanview #beachview #mountlaviniabeach #mountlaviniahotel #srilanka @ Mount Lavinia Hotel  https://t.co/ODK7t8GzGK,en,"['travelphotography', 'ocean', 'oceanview', 'beachview', 'mountlaviniabeach', 'mountlaviniahotel', 'srilanka']",[],,,,,[],,,,
1142,1343471123544092675,13:47:30,From Room 259 Day 6 of quarantine.   28.12.20 ~Today’s view of the ocean~ @mount_lavinia_hotel #mountlaviniabeach #mountlaviniahotel #beautifulocean #travel #travel photography #ocean #oceanviews #travelblogger  https://t.co/vvqERCmQKr,en,"['mountlaviniabeach', 'mountlaviniahotel', 'beautifulocean', 'travel', 'travel', 'ocean', 'oceanviews', 'travelblogger']",[],,,,,[],,,,
1143,1343470062343254016,13:43:17,From Room 259 Day 6 of quarantine.                   27.12.20 ~Time lapse of sunset~ @mount_lavinia_hotel #mountlaviniabeach #mountlaviniahotel #travel #travelphotography #ocean #oceanview #srilanka #travelblogger  https://t.co/WD8VKHUc6i,en,"['mountlaviniabeach', 'mountlaviniahotel', 'travel', 'travelphotography', 'ocean', 'oceanview', 'srilanka', 'travelblogger']",[],,,,,[],,,,
1144,1343377699415482369,07:36:16,From Room 259 Day 6 of quarantine.   27.12.20 ~ Beach at night~ #mountlaviniabeach #mountlaviniahotel @mount_lavinia_hotel @ Mount Lavinia Hotel  https://t.co/T0CTs0TYlv,en,"['mountlaviniabeach', 'mountlaviniahotel']",[],,,,,[],,,,
1145,1343376707596800003,07:32:20,From Room 259 Day 6 of quarantine         27.12.20                                           ~Beautiful sunset~ #mountlaviniabeach #mountlaviniahotel @mount_lavinia_hotel @ Mount Lavinia Hotel  https://t.co/IinPf6lcgd,en,"['mountlaviniabeach', 'mountlaviniahotel']",[],,,,,[],,,,
1146,1343368440753623040,06:59:29,From 259 Day 6 of quarantine                 27.12.20 ~Pre shooting at the beach~ #mountlaviniahotel #mountlaviniabeach @ Mount Lavinia Hotel  https://t.co/7oZGWv0uDR,en,"['mountlaviniahotel', 'mountlaviniabeach']",[],,,,,[],,,,
1147,1343230955293708288,21:53:10,Quarantine teachers arrived in Addalaichenai National College of Education  https://t.co/Uf1eS9ogid,en,[],[],https://pbs.twimg.com/media/EqQdZZpW8AIxGiX.jpg,,,,[],,,,
1148,1343149829703274498,16:30:48,From Room 259 Day 6 of quarantine. 27.12.20.                                          ~Today’s view from the room.~ @mount_lavinia_hotel #mountlaviniahotel #mountlaviniabeach #mountlavania @ Mount Lavinia Hotel  https://t.co/T87pF4zAhQ,en,"['mountlaviniahotel', 'mountlaviniabeach', 'mountlavania']",[],,,,,[],,,,
1149,1343038517820198912,09:08:29,From Room 259 Day 6 of quarantine. 27.12.20 ~Dog having fun at the beach.~ @mount_lavinia_hotel #mountlaviniahotel #mountlavinia #mountlaviniabeach @ Mount Lavinia Hotel  https://t.co/aeALhokVaH,en,"['mountlaviniahotel', 'mountlavinia', 'mountlaviniabeach']",[],,,,,[],,,,
1150,1343037118235422721,09:02:56,From Room 259 Day 6 of quarantine                                27.12.20 ~Sunrise~ @mount_lavinia_hotel #mountlaviniahotel #mountlavinia #mountlaviniabeach @ Mount Lavinia Hotel  https://t.co/bewekWtcow,en,"['mountlaviniahotel', 'mountlavinia', 'mountlaviniabeach']",[],,,,,[],,,,
1151,1342820444932603904,18:41:57,"From Room 259 Day 5 of quarantine. 26.12.20 ~Looks pretty from far away, but when you look closer you see the polyethylene bags.~ @mount_lavinia_hotel #mountlaviniahotel #mountlaviniabeach #mountlavinia  https://t.co/B1hBWRVn4b",en,"['mountlaviniahotel', 'mountlaviniabeach', 'mountlavinia']",[],,,,,[],,,,
1152,1342818593281626118,18:34:35,From Room 259 Day 5 of quarantine. 26.12.20 ~Today’s sunset~ @mount_lavinia_hotel #mountlaviniahotel #mountlaviniabeach @ Mount Lavinia Hotel  https://t.co/PtEmLIP9ty,en,"['mountlaviniahotel', 'mountlaviniabeach']",[],,,,,[],,,,
1153,1342817232322244608,18:29:11,From Room 259 Day 5 of quarantine. 26.12.20 ~Today’s sunset~ @mount_lavinia_hotel #mountlaviniahotel #mountlaviniabeach @ Mount Lavinia Hotel  https://t.co/gPoYcaCJlN,en,"['mountlaviniahotel', 'mountlaviniabeach']",[],,,,,[],,,,
1154,1342699136047607809,10:39:54,From Room 259 Day 5 of quarantine. 26.12.20 ~ View from room 259 today at 6.09 a.m~ @mount_lavinia_hotel #mountlaviniahotel #mountlaviniabeach #mountlavinia @ Mount Lavinia Hotel  https://t.co/Zr1nS3LB03,en,"['mountlaviniahotel', 'mountlaviniabeach', 'mountlavinia']",[],,,,,[],,,,
1155,1342696203473981440,10:28:15,From Room 259 Day 5 of quarantine 26.12.20 ~Golden retriever ~ @mount_lavinia_hotel #mountlaviniahotel #mountlavinia #mountlaviniabeach @ Mount Lavinia Hotel  https://t.co/9iEK8v926T,en,"['mountlaviniahotel', 'mountlavinia', 'mountlaviniabeach']",[],,,,,[],,,,
1156,1342632456625790977,06:14:57,From Room 259 Day 4 of quarantine.    ~Sunset~.                    25.12.20 @mount_lavinia_hotel #mountlaviniahotel #mountlavinia #mountlaviniabeach @ Mount Lavinia Hotel  https://t.co/k6SRbH6Elo,en,"['mountlaviniahotel', 'mountlavinia', 'mountlaviniabeach']",[],,,,,[],,,,
1157,1342628643332362240,05:59:48,From Room 259 Day 4 of quarantine.    25.12.20 ~”Dusk”. After the sunset.~ @mount_lavinia_hotel #mountlaviniahotel #mountlaviniabeach #mountlavinia @ Mount Lavinia Hotel  https://t.co/fNQFXBVGjv,en,"['mountlaviniahotel', 'mountlaviniabeach', 'mountlavinia']",[],,,,,[],,,,
1158,1342627794526887936,05:56:25,From Room 259 Day 4 of quarantine. ~ looking at the beautiful sunset from the balcony of room 259.” @mount_lavinia_hotel #mountlaviniahotel #mountlaviniabeach #mountlavinia @ Mount Lavinia Hotel  https://t.co/cMSP7e6FrZ,en,"['mountlaviniahotel', 'mountlaviniabeach', 'mountlavinia']",[],,,,,[],,,,
1159,1342621159196680192,05:30:03,From Room 259 Day 4 of quarantine. ~Crowds at the beach on Christmas Day 🎄 .~.             25.12.20     @mount_lavinia_hotel #mountlaviniahotel #mountlaviniabeach #mountlavinia @ Mount Lavinia Hotel  https://t.co/l8NsT6afiX,en,"['mountlaviniahotel', 'mountlaviniabeach', 'mountlavinia']",[],,,,,[],,,,
1160,1342412291950714880,15:40:05,From Room 259 Day 4 of quarantine. ~The panoramic view of the ocean.~ 25.12.20 @ Mount Lavinia Hotel  https://t.co/bPsZwMeUl7,en,[],[],,,,,[],,,,
1161,1342351440568848385,11:38:17,From Room 259 Day 4 of quarantine. ~A dog having fun in the ocean strewn with polyethylene bags.~ 25.12.20 @mount_lavinia_hotel #mountlaviniahotel #mountlaviniabeach #mountlavinia @ Mount Lavinia Hotel  https://t.co/Rr7OuPDnrr,en,"['mountlaviniahotel', 'mountlaviniabeach', 'mountlavinia']",[],,,,,[],,,,
1162,1342346100997558273,11:17:04,From Room 259 Day 4 of quarantine. ~A dog having fun in the sea water strewn with polyethylene bags.~ 25.12.20 @mount_lavinia_hotel  #mountlaviniahotel #mountlaviniabeach #mountlavinia @ Mount Lavinia Hotel  https://t.co/v4ZSZAiaq9,en,"['mountlaviniahotel', 'mountlaviniabeach', 'mountlavinia']",[],,,,,[],,,,
1163,1342344647033569283,11:11:18,From Room 259 Day 4 of quarantine. Dog fun at the beach 🏖 🐕  🌊.  @mount_lavinia_hotel #mountlaviniahotel #mountlavinia #mountlaviniabeach @ Mount Lavinia Hotel  https://t.co/CeURjIQSWp,en,"['mountlaviniahotel', 'mountlavinia', 'mountlaviniabeach']",[],,,,,[],,,,
1164,1340849121205264385,08:08:36,Captured some 🐘 wedding pics on the phone on the final day of quarantine from the balcony. #elephant #wedding  https://t.co/nAjM4dNAJ3,en,"['elephant', 'wedding']",[],https://pbs.twimg.com/media/EpunGb3U8AAgwjX.jpg,,,,[],,,,
1165,1338087277122080770,17:14:01,"Being teased while in quarantine. 😍☀️🌊🌴 #quarantine #pain #14days #srilanka #view #picoftheday @ Kosgoda, Sri Lanka  https://t.co/9jsajt3Si7",en,"['quarantine', 'pain', '14days', 'srilanka', 'view', 'picoftheday']",[],,,,,[],,,,
1166,1337280682129645568,11:48:54,Quarantine:  UL104 MLE CMB  https://t.co/zNPX1yBkaM,en,[],[],https://pbs.twimg.com/media/Eo75sLBVEAA_7E-.jpg,,,,[],,,,
1167,1335209481987366919,18:38:42,After Quarantine Cricket🎾 #espncricinfo #YourShots #Negombo #Srilanka #Cricket #Softball #EveningCricket #Espncricket  https://t.co/pt5o5CEae2,en,"['espncricinfo', 'yourshots', 'negombo', 'srilanka', 'cricket', 'softball', 'eveningcricket', 'espncricket']",[],https://pbs.twimg.com/media/Eoed8DwXMAAgY58.jpg,,,,[],,,,
1168,1333073207746719746,21:09:54,"I was used to eating 2 meals a day since I started cooking. With the phd and everything, it was a reasonable choice. I’ve been in a quarantine center in SL for 2 days now. Not to brag, but 3 full meals a day plus 2 snacks?! it’s too much for me to handle.  The view helps though!  https://t.co/7kDBOC2hZA",en,[],[],https://pbs.twimg.com/media/EoAHAaRVoAM5c92.jpg,,,,[],,,,
1169,1327127596694384640,11:24:10,Car wash after quarantine at natural spring #carwash #carwashing @ Kadugannawa  https://t.co/fCgB7KTbvh,tl,"['carwash', 'carwashing']",[],,,,,[],,,,
1170,1325668492473819136,10:46:12,"Before trying to go out and fly, remember to wear a ""MASK"" . . . #Quarantine #StaySafe #StayPositive #Positive #Photography #LKA #SriLanka #Travel #NewNormal #RoshanJay  https://t.co/BtLlV2tnOa",en,"['quarantine', 'staysafe', 'staypositive', 'positive', 'photography', 'lka', 'srilanka', 'travel', 'newnormal', 'roshanjay']",[],https://pbs.twimg.com/media/EmW4d5eXEAAqbiL.jpg,,,,[],,,,
1171,1325489308648820738,22:54:12,Quarantine BOREDOM Kill Us😖  https://t.co/V4zLCkQ0Pv,en,[],[],https://pbs.twimg.com/media/EmUVeEBXEAAZpa0.jpg,,,,[],,,,
1172,1323338581906108417,00:27:59,"Little Brother’s request end up like this...Fusion Thai Spicy Noodles 🍝#quarantine #quarantinecurfew #quarantinelife #cooking #cookingathome #dinnertime #thaispicynoodles #familytime #cheers 🥂 @ Colombo, Sri Lanka  https://t.co/NMb3MRgONZ",en,"['quarantine', 'quarantinecurfew', 'quarantinelife', 'cooking', 'cookingathome', 'dinnertime', 'thaispicynoodles', 'familytime', 'cheers']",[],,,,,[],,,,
1173,1322764315301044224,10:26:03,කොත්තමල්ලී ~ සුනිල් පෙරෙරා . . .  #මතටතිත #Herbs #CorrianderSeeds #HomeRemedy #CreatFromHome #Lightroom #ShotOniPhone #Lr_PhotoHunt #TheAtHomeSeries #Quarantine 🥃  https://t.co/OkF7AxG6zf,si,"['මතටතිත', 'herbs', 'corrianderseeds', 'homeremedy', 'creatfromhome', 'lightroom', 'shotoniphone', 'lr_photohunt', 'theathomeseries', 'quarantine']",[],https://pbs.twimg.com/media/EltnHujVgAE1aPu.jpg,,,,[],,,,
1174,1322476250590490624,15:21:23,"Quarantine Madness!!! @ Colombo, Sri Lanka  https://t.co/OL7jBpuj5b",es,[],[],,,,,[],,,,
1175,1322254279655092225,00:39:21,For my evening cravings 💕  HighTea in quarantine style   #Cookies #HighTea #QuickFix #FoodFriday #SweetTooth  https://t.co/P0OT83DPL9,en,"['cookies', 'hightea', 'quickfix', 'foodfriday', 'sweettooth']",[],https://pbs.twimg.com/media/ElmXPJ5VMAAKO-p.jpg,,,,[],,,,
1176,1322077268466786304,12:55:58,Smelly Cat ~ Phoebe Buffay . . .  You may not be a bed of roses You're not friend to those with noses  #PhotoBomber #BossyCat #Meaw #SirCédricChandler #ShotOniPhone #YamahaF310 #CreatFromHome #Lightroom #Lr_PhotoHunt #TheAtHomeSeries #Quarantine 😸  https://t.co/VV54XQjOQX,en,"['photobomber', 'bossycat', 'meaw', 'sircédricchandler', 'shotoniphone', 'yamahaf310', 'creatfromhome', 'lightroom', 'lr_photohunt', 'theathomeseries', 'quarantine']",[],https://pbs.twimg.com/media/Elj2QT4VcAAVMFl.jpg,,,,[],,,,
1177,1314936661147516928,20:01:45,Quarantine  😌 @ Piliyandala  https://t.co/Zp8tRXIy5d,tl,[],[],,,,,[],,,,
1178,1310991369326927872,22:44:34,Day time clicks 📸   Last day of #Quarantine  https://t.co/m5PvLBiaYK,en,['quarantine'],[],https://pbs.twimg.com/media/EjGTorlUYAAWl15.jpg,,,,[],,,,
1179,1308697750570139650,14:50:32,@airindiain How to avoid institutional quarantine in India from Germany?,en,[],[],,,,,"[{'screen_name': 'airindiain', 'name': 'Air India', 'id': '387573617'}]",,,,
1180,1306942615892369409,18:36:16,It's always a nice day above the clouds⛈🌧⛈🌧  #rainyday #quarantine #day10 #miragecolombo #colombo #chill #srilanka  https://t.co/THh0TgHooj,en,"['rainyday', 'quarantine', 'day10', 'miragecolombo', 'colombo', 'chill', 'srilanka']",[],https://pbs.twimg.com/media/EiMxX1KVgAIjVc0.jpg,,,,[],,,,
1181,1306610371185213441,20:36:02,"Push-up and rotation with Somnath Gurung | Quarantine workouts| #exercisemotivation #exercise #pushupchallenge #pushup #fitness #fitnessjourney #mbbsdiaries #pushupchallenge @ Pitipana, Sri Lanka  https://t.co/LZVX1CCAyg",en,"['exercisemotivation', 'exercise', 'pushupchallenge', 'pushup', 'fitness', 'fitnessjourney', 'mbbsdiaries', 'pushupchallenge']",[],,,,,[],,,,
1182,1305774858412883969,13:16:01,#Quarantine #Day7 #Miragehotel #Miragecolombo #SriLanka #colombo #hotels  7 Days to go 😍  https://t.co/A2IcxNQCST,en,"['quarantine', 'day7', 'miragehotel', 'miragecolombo', 'srilanka', 'colombo', 'hotels']",[],https://pbs.twimg.com/media/Eh8LTeCWAAELnk4.jpg,,,,[],,,,
1183,1304031745713430529,17:49:30,#Quarantine #Day2 #Mirage #miragehotel #Colombo #SriLanka #Colombostyle  https://t.co/a5Qf9dClwR,und,"['quarantine', 'day2', 'mirage', 'miragehotel', 'colombo', 'srilanka', 'colombostyle']",[],https://pbs.twimg.com/media/EhjZ9M4UYAA3qb7.jpg,,,,[],,,,
1184,1303538802183475200,09:10:43,Quarantine Started 🇱🇰  https://t.co/5Z6ikZ74fC,en,[],[],https://pbs.twimg.com/media/EhcZoLtVkAI_Gsy.jpg,,,,[],,,,
1185,1292365200121896960,13:10:49,Home quarantine 😑  https://t.co/2CXj5A0avG,en,[],[],https://pbs.twimg.com/media/Ee9nTLpXgAAlN3G.jpg,,,,[],,,,
1186,1289430932982702080,10:51:05,Eid Mubarak 🙂Day 11 Quarantine  https://t.co/MVIbRMCUFq,et,[],[],https://pbs.twimg.com/media/EeT6l5HVAAINdjt.jpg,,,,[],,,,
1187,1287978306902646784,10:38:52,11වෙනි quarantine දිනය 🙏  https://t.co/tcq395zkaf,und,[],[],https://pbs.twimg.com/media/Ed_RcW7X0AAMqi7.jpg,,,,[],,,,
1188,1287264580763291648,11:22:46,Quarantine ජයග්‍රාහී 09 වෙනි දිනය 💥  https://t.co/Hr1Ulsxgtk,und,[],[],https://pbs.twimg.com/media/Ed1IUCZWAAAE3VC.jpg,,,,[],,,,
1189,1286597994725494784,15:14:00,Quarantine කියලා නිකන් ඉදිද්දීත් එපා වෙනවා කියාන්කෝ... 😱  https://t.co/0WAjpE2Ach,si,[],[],https://pbs.twimg.com/media/EdrqDjeWsAA2kHX.jpg,,,,[],,,,
1190,1284031365827244032,13:15:08,"Since he's come back from boarding there's not one DJ who he's left alone, there's not a single weekend he hasn't raged and it's definitely no fun without him. Wishing this pain the ass a very Happy Quarantine…  https://t.co/dTqxJwKd54",en,[],[],,,,,[],,,,
1191,1283374295394258947,17:44:10,“Beware the barrenness of a busy life.” ... . . . #simple #secret #ancient #ancientplaces #mobilephotography #after_quarantine  @බුදුලේන්ගල #srilanka🇱🇰 @ Monaragala District  https://t.co/EgHrLreHgL,en,"['simple', 'secret', 'ancient', 'ancientplaces', 'mobilephotography', 'after_quarantine', 'srilanka']",[],,,,,[],,,,
1192,1282753028672512000,00:35:29,"#wip For the past few months with the ongoing quarantine situations, my mom decided to start tending to her somewhat neglected #pepper cultivation. This ended up mostly two of us fighting a battle with the overgrown…  https://t.co/xzioJ8OrPQ",en,"['wip', 'pepper']",[],,,,,[],,,,
1193,1281956915765968896,19:52:00,"@mobitelsrilanka #mobitel #internet #internetcards #quarantine #jeep #vehicle #creativity @ Hatton, Sri Lanka  https://t.co/DhtJQmb8IA",in,"['mobitel', 'internet', 'internetcards', 'quarantine', 'jeep', 'vehicle', 'creativity']",[],,,,,[],,,,
1194,1281167806227075073,15:36:22,New cubicle invention to self quarantine at office by expert @dilbolz #lka  https://t.co/3AO60qhHwR,en,['lka'],[],https://pbs.twimg.com/media/EcefUPqVAAA7TbW.jpg,,,,[],,,,
1195,1280906602149826567,22:18:26,"@paulocoelho's another masterpiece book after ""The alchemist"" Got this from my friend @DominicFernan11 years back.   2 of 14 day quarantine.  08.07.2020 #QuarantineDiaries  https://t.co/U5KT2XXure",en,['quarantinediaries'],[],https://pbs.twimg.com/media/Ecaxw_EUEAAzQ8s.jpg,,,,[],,,,
1196,1278423946455592961,01:53:15,"Пока я жду открытия зала и работаю по 12 часов в сутки, вспомню, как было классно до карантина 💭 ... While I wait for the opening of gyms and work 12 hours a day, I recall how cool it was before the quarantine…  https://t.co/U75AnmG7tS",und,[],[],,,,,[],,,,
1197,1277777162955882499,07:03:10,My #qurantine life!  https://t.co/Jq0a43v4Fo,en,['qurantine'],[],https://pbs.twimg.com/media/EbuTijBXkAEeq4s.jpg,,,,[],,,,
1198,1277630965024727040,21:22:13,My one and only quarantine achievement😅 Losing 10kgs from home workouts and dieting. Returning to gym #homeworkout #dieting #intermittentfasting @ Sky Gym  https://t.co/cFN3KYS5K5,en,"['homeworkout', 'dieting', 'intermittentfasting']",[],,,,,[],,,,
1199,1277266402433478658,21:13:35,After quarantine @ Marino Mall  https://t.co/GSh7sVYUC3,en,[],[],,,,,[],,,,
1200,1277238493777969153,19:22:41,Quarantine Results 🥦🥒🌶🥥🥑🍞🌽🥕🍓🍅🍍  #Blackpantherslofficials ❤💛🧡🖤 #vegetablegarden #vegetables #homegarden #quarantine #quarantinelife #instagood #instadaily #instamood #instagramforbusiness #onlinebusinessideas #youtube…  https://t.co/SJxReMzAcX,ca,"['blackpantherslofficials', 'vegetablegarden', 'vegetables', 'homegarden', 'quarantine', 'quarantinelife', 'instagood', 'instadaily', 'instamood', 'instagramforbusiness', 'onlinebusinessideas', 'youtube']",[],,,,,[],,,,
1201,1274891755666710528,07:57:35,"“Thousands have lived without love, not one without water.”  . . . #water #naturephotography #mobilephotography #after_quarantine #nature_changes #secret #srilanka🇱🇰 @ Badalkumbura, Sri Lanka  https://t.co/eq4plsZN8i",en,"['water', 'naturephotography', 'mobilephotography', 'after_quarantine', 'nature_changes', 'secret', 'srilanka']",[],,,,,[],,,,
1202,1273999783737188354,20:53:12,Back on track after 3 months ! Time to lose whatever I gained during #Quarantine. 🏃🏼‍♂️💪  https://t.co/AwcWN51w6y,en,['quarantine'],[],https://pbs.twimg.com/media/Ea4oCpUX0AEkXOZ.jpg,,,,[],,,,
1203,1273990597183811588,20:16:42,"𝗧𝗮𝗻𝘀 𝗮𝗻𝗱 𝗷𝗲𝘁𝗹𝗮𝗴 𝗳𝗮𝗱𝗲, 𝗯𝘂𝘁 𝗺𝗲𝗺𝗼𝗿𝗶𝗲𝘀 𝗹𝗮𝘀𝘁 𝗳𝗼𝗿𝗲𝘃𝗲𝗿 First visit after quarantine 😍💥 #SriLanka #Colombo  https://t.co/c5HfYRZZ7s",en,"['srilanka', 'colombo']",[],https://pbs.twimg.com/media/Ea4fdBQXYAE8K21.jpg,,,,[],,,,
1204,1271992523473461253,07:57:04,Completed exactly 3 months since I joined this globetrotting self quarantine machine and the 15th country we've visted since the whole world went into lockdown.  I have a whole different meaning to the the terms work from home and lockdown.  https://t.co/RrPi84vBJZ,en,[],[],https://pbs.twimg.com/media/EacGcD0XkAULwLg.jpg,,,,[],,,,
1206,1271671137450233857,10:40:00,Quarantine life ... 🐶😂❤️  https://t.co/BmA4VfRIMB,en,[],[],https://pbs.twimg.com/media/EaXiJuAXQAAcr8P.jpg,,,,[],,,,
1207,1270038724697620481,22:33:22,"Swipe to see what I’ve become after Quarantine 😂 What did you do during the Quarantine? . . A baker 😂 I’ve never baked this much in my life as much as I did during this Quarantine. Failed miserably many times, but…  https://t.co/f7gLf19xqG",en,[],[],,,,,[],,,,
1208,1268852047601971201,15:57:56,"Yes,This Is Sri Lanka 🇱🇰  #drafts#quarantine#tbdiaries 🏝 🏝 🏝 🏝 🏝 #Landscape #landscapeinspo #landscapephotogrsphy #beauty#landscapephotographyaustralia #lighthouse#landscapephotomag #nature#landscapegoals…  https://t.co/Lv6RqEaMYp",en,"['landscape', 'landscapeinspo', 'landscapephotogrsphy']",[],,,,,[],,,,
1209,1266676952200548355,15:54:53,Quarantine hair and beard.  I know I've posted so many in this shirt but who can ever get over this majestic work by la.ceylone ! Specially at the fact that only 5 of these Shirts exist! natiifernando did you know…  https://t.co/POkJBmM09H,en,[],[],,,,,[],,,,
1210,1265489550870106112,09:16:35,👬🤙 #eid2020 #funny #friends #maja #celebration #roadtrip #love #happylife #santhiboys #ramadan #eidmubarak #quarantine #set #portrait #photography #memories #lockdown #sunset #adventure #hiking #srilanka🇱🇰 #bikelife…  https://t.co/kuSx1fydKF,und,"['eid2020', 'funny', 'friends', 'maja', 'celebration', 'roadtrip', 'love', 'happylife', 'santhiboys', 'ramadan', 'eidmubarak', 'quarantine', 'set', 'portrait', 'photography', 'memories', 'lockdown', 'sunset', 'adventure', 'hiking', 'srilanka', 'bikelife']",[],,,,,[],,,,
