,vader_sentiment_label,vader_score,clean_tweet
175,0,0.0,"අද දිනට නවතම COVID-19 රෝගීන් 369 ක් අනාවරණය වී ඇත. මුළු රෝගීන් සංඛ්‍යාව 59,536 ක් වන අතර සක්‍රීය ආසාදන සංඛ්‍යාව 8,203 ක් වේ. #lka"
176,0,0.0,"நாட்டில் மேலும் 369 பேருக்கு கொரோனா தொற்று உறுதி, மொத்த நோயாளிகளின் எண்ணிக்கை 59 ஆயிரத்து 536 ஆக உயர்வு #lka #SriLanka #COVID19LK #COVID19SL #COVID19 #coronavirus #CoronavirusOutbreak"
177,1,0.5574,369 people tested positive Covid-19: Army Commander
178,0,0.0,"600,000 doses Covid-19 vaccine arrive India within week: Dr. Sudarshani Fernandopulle https://t.co/0JHSf3uf9S"
179,0,0.0,"A new variant #Covid19 (B.1.258 lineage) spreads UK, Denmark, Iceland, Germany &amp; Switzerland detected #SriLanka! #lka https://t.co/IiJ0CTXwmR"
180,1,0.34,A new variant coronavirus discovered Sri Lanka. The study carried team Ja’pura University. The study determined variant currently fast spreading many countries including Denmark Switzerland. #SriLanka #lka #COVID19
181,0,0.0,Covid-19 Vaccine - සිංහල https://t.co/PZK3eZ1BWj via @YouTube
182,0,0.0,"A new variant Covid-19 spreading fast many countries including UK detected Sri Lanka, University Sri Jayawardenapura study revealed #COVID19LK #COVID19SL #SriLanka #lka"
183,0,0.0,"A new variant Covid-19(B.1.258 lineage) higher transmissibility rate, spreads UK, Denmark, Iceland, Germany &amp; Switzerland detected Sri Lanka - Dr. Chandima Jeewandara, University Sri Jayawardenapura"
184,1,0.4466,"RED ALERT BREAKING 🚨 A new variant Covid-19(B.1.258 lineage) spreads UK, Denmark, Iceland, Germany &amp; Switzerland detected Sri Lanka. It higher transmissibility rate - Dr. Chandima Jeewandara, University Sri Jayawardenapura. #coronavirus #LKA"
185,0,0.0,"A new variant Covid-19(B.1.258 lineage) spreads UK, Denmark, Iceland, Germany &amp; Switzerland detected Sri Lanka. It higher transmissibility rate - Dr. Chandima Jeewandara, University Sri Jayawardenapura- https://t.co/YzNVJRJhWS"
186,0,0.0,"A new variant Covid-19(B.1.258 lineage) spreads UK, Denmark, Iceland, Germany &amp; Switzerland detected Sri Lanka. It higher transmissibility rate - Dr. Chandima Jeewandara, University Sri Jayawardenapura"
187,0,0.0,"A new variant Covid-19 (B.1.258 lineage) spreads #UK, #Denmark, #Iceland, #Germany &amp; #Switzerland detected Sri Lanka. It higher transmissibility rate - Dr. Chandima Jeewandara, University Sri Jayawardenapura"
188,0,0.0,"A new variant Covid-19(B.1.258 lineage) spreads UK, Denmark, Iceland, Germany &amp; Switzerland detected Sri Lanka. It higher transmissibility rate - Dr. Chandima Jeewandara, University Sri Jayawardenapura- https://t.co/NwyYmPEOdZ https://t.co/pZdL1RJjg0"
189,0,0.0,Gov. policy cremations remains unchanged - @KeheliyaR https://t.co/rYigvSBl1l #lka #SriLanka #COVID19SL #Covid_19 #COVID19 #COVID #COVIDー19 #COVID19LK #ForcedCremation #Policy #SLGovernment
190,0,0.0,"All leaving Western Province, January 28 - February 01, subjected random COVID-19 tests : Police Spokesman"
191,0,0.0,ஜனவரி 28 - பெப்ரவரி 1 வரை மேல் மாகாணத்திலிருந்து வெளியேறும் அனைவருக்கும் பரிசோதனை மேற்கொள்ளப்படும் - பொலிஸ் #lka #SriLanka #COVID19LK #COVID19SL #COVID19 #coronavirus #CoronavirusOutbreak
192,0,0.0,"Everyone leaving Western Province Jan 28 - Feb 1 tested #COVID19, Police Spokesman said. #COVID19SL #COVID19LK #SriLanka #LKA #lka"
193,0,-0.1007,"#srilanka cabinet decided thank govenment #india sending 500,000 doses #CovishieldVaccine lka #VaccineMaitri ! arrive 28th. It distributed fronliners fight #COVID19. #Police #ArmyDay #health workers"
194,1,0.3774,"709 individuals discharged recovering COVID-19. Total recoveries increase 51,046. #SriLanka #lka #coronavirus #COVID19"
195,0,0.0,"இந்தியாவின் நன்கொடையாக 5 இலட்சம் AstraZeneca கொரோனா தடுப்பூசிகள் 2 நாட்களில் நாட்டை வந்தடையும் எனவும், சீன நாட்டின் சினோபார்மின் 3 இலட்சம் தடுப்பூசிகளும் நன்கொடையாக விரைவில் நாட்டை வந்தடையும் எனவும் சுகாதார அதிகாரிகள் தெரிவிக்கின்றனர். #lka #Covid_19 #vaccine"
196,0,0.0,Un test négatif pour la #COVID19 valide est exigé avant de monter à bord d’un vol vers le 🇨🇦. Soyez prévenu : la présentation de faux documents peut entraîner une amende pouvant atteindre 5 000 $. https://t.co/AZN2JvFCNF
197,0,-0.2732,A valid negative #COVID19 test required boarding flight #Canada. Please warned giving false documentation could result fines $5k. https://t.co/4hyESn2qeB
198,1,0.3774,"709 individuals discharged recovering COVID-19. Total recoveries increase 51,046. #SriLanka #lka #coronavirus #COVID19"
199,0,0.0,#COVID19 fundamentally changed way live lives many us working home. Find researchers #Nepal continue researching gender water systems via alternative means extraordinary times: https://t.co/w8PdgHPxhP.
200,0,0.0,கொரோனா தொற்று உறுதியாகி உயிரிழப்பவர்களை தகனம் செய்வது தொடர்பான தற்போதைய நிலையில் எந்த மாற்றமும் இல்லை - அரசாங்கம் #lka #SriLanka #COVID19LK #COVID19SL #COVID19 #coronavirus #CoronavirusOutbreak
201,0,0.0258,"The government says continue follow guidelines instructions issued local health experts, pertaining COVID-19 related matters... #SriLanka #lka #coronavirus #COVID19SL #COVID19LK #COVID19LK https://t.co/vVwbD2I0uh"
202,0,0.0,Covid-19 Vaccine - Sri Lanka Public Perceptions Survey Report @HPBSriLanka #COVID19 #lka
203,0,0.0,#smartmmask #Covid_19 #proteases #airborne #pathogen #ucsd #NIH #rdt #teststrip A group scientists UCSD attempts developing test strip (to combined masks) detect SARS-CoV-2 proteases released person's breath saliva. https://t.co/lpTe0wGlOJ
204,1,0.5574,Indian fisherman poaching vessel tests COVID-19 positive #COVID19SL #Covid_19 https://t.co/bCIcoJfyx1
205,0,0.0,#SriLanka: @awanthaartigala's take #Covid19 cases Colombo
206,0,0.0,Disinfection #Police Stations. #SriLanka #lka #ReAdSarath @SriSlpmd #PublicSecurity @HPBSriLanka @SMODSriLanka #COVID19 https://t.co/b8v3YDD9Cf
207,0,-0.872,"""UN human rights experts urges Sri Lankan govt end forced cremation COVID-19 deceased, saying runs contrary beliefs Muslims &amp; minorities, could foment existing prejudices, intolerance violence"" https://t.co/5tNHqsadVh"
208,0,-0.4588,UN experts urge Sri Lanka end policy forced cremation COVID-19 deceased... #SriLanka #lka #coronavirus #COVID19SL #COVID19LK #COVID19LK https://t.co/1KlGBWkTDw
209,1,0.6597,"@AzzamAmeen True, true, unlike, health minister tosses pots river promotes snake oil salesman's syrup fight covid19 (not mention Muslim cremations)"
210,0,-0.9133,"@Dailymirror_SL So killers Covid-19! Can't understand police actions ruining backbone country, economy, siteing dangerous health problem viruse."
211,0,0.0,නවසීලන්තයෙන් COVID-19 ආසාදිතයකු හමුව ඇතැයි එරට සෞඛ්‍ය අංශ පවසයි. 56 හැවිරිදි කාන්තාවක් මෙලෙස වෛරසය ආසාදිත බවට හඳුනාගෙන තිබේ. ඒ අනුව මාස දෙකකට පසුව නවසීලන්තය තුළ COVID-19 ආසාදිතයකු වාර්තා වූ පළමු වැනි අවස්ථාවද මෙය වෙයි. විදේශයක සිට පසුගිය දෙසැම්බර් 30දා… https://t.co/8L61Jw1GzR
212,0,0.0,මියගිය COVID-19 රෝගීන් බලහත්කාරයෙන් ආදාහනය කිරීමේ ශ්‍රී ලංකා රජයේ ප්‍රතිපත්තිය එක්සත් ජාතීන්ගේ සංවිධානය විසින් හෙළා දැක තිබේ. විශේෂයෙන් මුස්ලිම්වරුන් සහ රටේ අනෙකුත් සුළු ජාතීන් සම්බන්ධයෙන් ඔවුන්ගේ ආගමික විශ්වාසයන්ට පටහැනිව මෙම කටයුත්ත සිදු කරන බවට අද … https://t.co/ecnCVqyhjA
213,0,0.0449,"Think invest Banking Sector shares: Banks might announce dividend time due high risk COVID-19, Don't forget significant income banks decreased due IMPORT RESTICTIONS.. Such LCs, Forex… https://t.co/cozlVDiPQL #FinancialChronicle #Srilanka #LK"
214,0,0.0,MPs show little cooperation undergo PCR tests #Covid_19 #COVID19SL https://t.co/19RB9QdPsp
215,0,-0.872,"A team UN human rights experts urged Sri Lankan Government end policy forced cremation COVID-19 deceased, saying could foment existing prejudices, intolerance violence. #lka #SriLanka #COVID19SL #COVID19LK #Covid19 #coronavirus"
216,0,-0.6124,@SoooMD There established medical scientific evidence Sri Lanka countries burial dead bodies leads increased risk spreading COVID19. The WHO reiterated evidence suggest burial prevents spread disease
217,0,0.0,Reset Your Business Strategy COVID-19 Recovery https://t.co/sbte2AYrms
218,1,0.4939,How Chinese Companies Successfully Adapted To COVID-19 https://t.co/crGmufKMO1
219,0,0.0,Compulsory cremation COVID-19 bodies cannot continue: UN Experts | Daily FT https://t.co/sAulFr4hNY
220,1,0.228,"THINK TWICE BEFORE INVEST IN A BANKING SHARES..: Banks might announce dividend time due high risk COVID-19, Don't forget significant income banks decreased due IMPORT RESTICTIONS.. Such LCs,… https://t.co/1M3poDXRqb #FinancialChronicle #Srilanka #LK"
221,0,0.0,"425 new COVID-19 cases identified Western Province, yesterday. 227 -Colombo 102 -Kalutara 96 -Gampaha 68 -Galle 59 -Kurunegala 47 -Kandy 26 -Kegalle 21 -Matale 18 -Puttalam 16 -Matara 15 -Ratnapura. #SriLanka #lka #coronavirus #COVID19SL #COVID19LK #COVID19"
222,0,0.0,737 #COVID19 patients identified #SriLanka yesterday (25). #lka #COVID19SL #COVID19LK #coronavirus https://t.co/spsdddB58Q
223,1,0.4404,@RajapaksaNamal #virtual map #SriLanka already thanks #mythology #COVIDIDIOTS &amp; #COVID19 #ForcedCremation #Muslims #lka #ජයගමු #StopForcedCremations https://t.co/5XbDFtTPmW
224,0,0.0,"Sri Lanka : Compulsory cremation COVID-19 bodies cannot continue, say UN experts Details : https://t.co/eNylKSA0zs"
225,1,0.296,"There reasonable justification current policy mandatory cremation #COVID19 deceased Sri Lanka, many compelling reasons harmful practice reversed. See 🧵 public health reasons: https://t.co/MhxcdyRgtm"
226,0,-0.8591,UN experts urge end forced cremations Covid dead: ECONOMYNEXT – United Nations Human Rights experts urging Sri Lankan government discontinue mandatory cremation Covid 19 dead saying “it ran… https://t.co/62WesZEVTv #FinancialChronicle #Srilanka #LK
227,0,-0.7579,OHCHR calls Government stop forced cremation Covid victims @UNHumanRights @UNSriLanka https://t.co/xg4jUm6fXX #lka #SriLanka #ForcedCremation #COVID19SL #COVID19LK #Covid_19 #COVID19 #coronavirus #COVID
228,1,0.636,"My thoughts need #financial sector #consolidation published today's @FT_SriLanka! Here I point #COVID19 exacerbated need #bigger banks #finance companies. Small beautiful, scale necessary | Daily FT https://t.co/WEyQ1lHP7x"
229,0,0.0,#Covid_19 https://t.co/oDXD5YJjY3
230,0,0.0,#srilanka #Covid_19 @UN_HRC urges Government discontinue Compulsory cremation covid bodies https://t.co/DXFoLYaXS6
231,1,0.0772,"The number confirmed COVID-19 cases reported worldwide surpasses 100 million mark. Cases: 100,254,411 Deaths: 2,148,435. #COVID19 #COVID19Pandemic"
232,0,0.0,World wide COVID cases exceed 100 million. #COVID19 #coronavirus https://t.co/JZgvUuQfjO
233,0,-0.872,"UN Human Rights experts urged Sri Lankan Government end policy forced cremation COVID-19 deceased, saying ran contrary beliefs Muslims minorities country, could foment existing prejudices, intolerance violence. https://t.co/lU6GJxaqBm"
234,0,-0.9136,@nuzlyhameem I hv agree u. #SriLanka government's #ForcedCremation sheer #racists &amp; disgrace #Buddhism I strongly believe #racism act losers spite lacking ability compete #Cowards #Colombo #lka #Muslims #Covid_19 #StopForcedCremations #Mythology #COVIDIOTS
235,1,0.4215,"@Zak88249126 @UN_SPExperts #Covid_19 #covididiots #COVID19 "" #SriLanka government politicians proven facts."" True. The Health minister @MoH_SriLanka &amp; The speaker parliament &amp; parliamentarians @ParliamentLK proven facts attached pics #Mythology #Colombo #lka #Muslims #StopForcedCremations https://t.co/JYIgDI8sBw"
236,0,-0.4588,UN human rights experts today urged Sri Lankan Government end policy forced cremation COVID-19 deceased saying compulsory cremation COVID-19 bodies cannot continue Sri Lanka. #StopForcedCremationsSriLanka https://t.co/wFrRQ00DCl
237,1,0.6486,"//While must alert serious public health challenges posed pandemic, COVID-19 measures must respect protect dignity dead, cultural religious traditions beliefs, families throughout// https://t.co/24JX0httOg"
238,0,0.0,Covid-19: Why US hit vaccine targets far https://t.co/cXJg6eUN4i
239,0,0.0,"OHCHR | Sri Lanka: Compulsory cremation COVID-19 bodies cannot continue, say UN experts https://t.co/fxjJEaAHMK"
240,0,-0.5994,"Four COVID-19 related deaths reported: - 2 males &amp; 2 females - Aged: 49, 43, 76, 71 - From Beruwala, Deraniyagala, Warakagoda, Colombo 08, increasing death toll Sri Lanka 287 #COVID19SL #LKA https://t.co/Ox0Q0gCj21"
241,0,0.0,இலங்கையில் மேலும் 04 கொரோனா தொற்றாளர்களின் மரணம் பதிவாகியுள்ளது. இலங்கையில் COVID19 தொற்றால் உயிரிழந்தவர்களின் எண்ணிக்கை 287 ஆக உயர்வு. #COVID19SL #SriLanka #Covid_19
242,0,0.0,கொரோனாவினால் உயிரிழப்போரின் சடலங்களை கட்டாய தகனத்துக்கு உட்படுத்துவதை நிறுத்த வேண்டும். ஐ.நா #lka #SriLanka #Covid_19 #COVID19
243,0,-0.5994,Four COVID-19 related deaths recorded. Sri Lanka's coronavirus death toll increases 287. #SriLanka #lka #coronavirus #COVID19
244,0,0.0,நாட்டில் மேலும் 354 பேருக்கு COVID19 தொற்றுறுதியாகியுள்ளது. இன்றைய நாளில் தொற்றாளர்களின் எண்ணிக்கை 737 ஆக உயர்வு #COVID19SL #SriLanka #Covid_19 #COVID19LK #COVID19 #lka
245,1,0.5574,354 people tested positive Covid-19; bringing total 737 today. #Covid_19 #COVID19 #SriLanka #lka
246,0,0.0,737 COVID-19 cases reported far today (25) : Govt Info Dept
247,1,0.0772,"354 COVID-19 cases detected, increasing number infections reported thus far today 737. Total coronavirus cases recorded country increases 59,167. #SriLanka #lka #coronavirus #COVID19"
248,1,0.5574,354 people tested positive Covid-19; bringing total 737 today.
249,0,0.0,🇱🇰|🇪🇺 23rd meeting EU-Sri Lanka Joint Commission Full Media Release at: https://t.co/YBSaVOlyKu #EU #SriLanka #GSP+ #PTA #COVID19 #lka #DiplomacyLk https://t.co/43sJgo7nZm
250,1,0.5423,"importantly change ideas -&gt; shaped world time. The global financial crisis 2008, eroded trust open markets policies helped facilitate (deregulation etc.). #COVID19 also challenged conventional neoliberal wisdom role state.."
251,1,0.25,A strong statement continued forced cremation #SriLanka. This issue needs resolved. #COVID19
252,0,0.0,"@ravirannaneliya @malakatalwatte What hear ""follow health guidelines + whatever = #Covid_19 spread"". This work innate nature flouting rules."
253,0,0.0,"@easwaranrutnam @colombogazette Mr.Wasantha Yapa Bandara, colleagues waiting patiently COVID19 vaccines https://t.co/r5eLPUlPXo"
254,1,0.5574,383 people tested COVID-19 positive far today.
255,1,0.5574,Indian fisherman tests positive Covid-19 https://t.co/foelzSIMqg #lka #SriLanka #Indian #fishermenlivesmatter #COVID19SL #Covid_19 #COVID19
256,0,-0.6908,Isolation imposed Dikwella lifted https://t.co/ko7eg8AZBk #lka #SriLanka #COVID19SL #COVID19 #Covid_19 #COVID19LK #Isolation
257,0,-0.7096,1/2 🔴Media reporting cremation process #COVID19 patient The following #Mawbima report violates #MediaEthicsSL guidelines issued @infodprtsl reporting #COVID19SL These guidelines advise media restrict showing footage/images cremation process
258,1,0.5095,"383 COVID-19 cases detected Sri Lanka thus far today, bringing total number cases 58,813 &amp; active infection count 8,193. #SriLanka #lka #coronavirus #COVID19 #COVID19SL"
259,0,-0.7531,#COVID19 ISOLATION UPDATE: Isolation imposed Yonakapura East West GNs Dickwella area lifted w/ effect 6 PM today (25). #COVID19LK #COVID19SL #SriLanka #LKA #lka
260,0,0.0,அளுத்கமை காளுவமோதர பகுதியில் உள்ள நிகழ்வு மண்டபத்தில் 35 பேருக்கு நடத்தப்பட்ட பீசிஆர் பரிசோதனையில் 12 பேருக்கு கொரோனா தொற்று உறுதி செய்யப்பட்டுள்ளது. #Lka #SriLanka #COVID19 #COVID19LK #COVID19SL
